timestamp,memory_usage_bytes
0,733601792
1,936038400
2,936038400
3,936038400
4,936038400
5,936038400
6,936038400
7,936038400
8,936038400
9,936038400
10,936038400
11,936038400
12,936038400
13,936038400
14,936038400
15,936038400
16,936038400
17,936038400
18,936038400
19,936038400
20,936038400
21,936038400
22,936038400
23,936271872
24,936271872
25,936271872
26,936271872
27,936271872
28,936271872
29,936271872
30,936271872
31,936271872
32,936271872
33,936271872
34,936271872
35,936271872
36,936271872
37,936271872
38,936271872
39,936271872
40,936271872
41,936271872
42,936271872
43,936271872
44,936271872
45,936271872
46,936271872
47,936271872
48,936271872
49,936271872
50,936271872
51,936271872
52,936271872
53,936271872
54,936271872
55,936271872
56,936271872
57,936271872
58,936271872
59,936271872
60,936271872
61,936271872
62,936271872
63,936271872
64,936271872
65,936271872
66,936271872
67,936271872
68,936271872
69,936271872
70,936271872
71,936271872
72,936271872
73,936271872
74,936271872
75,936271872
76,936271872
77,936271872
78,936271872
79,936271872
80,936271872
81,936271872
82,936271872
83,936271872
84,936271872
85,936271872
86,936271872
87,936271872
88,936271872
89,936271872
90,936271872
91,936271872
92,936271872
93,936271872
94,936271872
95,936271872
96,936271872
97,936271872
98,936271872
99,936271872
100,936271872
101,936271872
102,936271872
103,936271872
104,936271872
105,936271872
106,936271872
107,936271872
108,936271872
109,936271872
110,936271872
111,936271872
112,936271872
113,936271872
114,936271872
115,936271872
116,936271872
117,936271872
118,936271872
119,936271872
120,936271872
121,936271872
122,936271872
123,936271872
124,936271872
125,936271872
126,936271872
127,936271872
128,936271872
129,936271872
130,936271872
131,936271872
132,936271872
133,936271872
134,936271872
135,936271872
136,936271872
137,936271872
138,936271872
139,936271872
140,936271872
141,936271872
142,936271872
143,936271872
144,936271872
145,820846592
146,820846592
147,820846592
148,820846592
149,820846592
150,820846592
151,820846592
152,820846592
153,820846592
154,820846592
155,820846592
156,820846592
157,820846592
158,1293520896
159,1293520896
