timestamp,memory_usage_bytes
0,713756672
1,752041984
2,752041984
3,752041984
4,752041984
5,752041984
6,752041984
7,752041984
8,752041984
9,752041984
10,752041984
11,752041984
12,752041984
13,752041984
14,752041984
15,752041984
16,752041984
17,752041984
18,790523904
19,790523904
20,859709440
21,859709440
22,859709440
23,859709440
24,859709440
25,859709440
26,859709440
27,859709440
28,859709440
29,859709440
30,859709440
31,859709440
32,859709440
33,859709440
34,859709440
35,859709440
36,859709440
37,897994752
38,897994752
39,840089600
40,840089600
41,840089600
42,840089600
43,840089600
44,840089600
45,840089600
46,840089600
47,840089600
48,840089600
49,840089600
50,840089600
51,840089600
52,840089600
53,840089600
54,840089600
55,840089600
56,878370816
57,878370816
58,896417792
59,896417792
60,896417792
61,896417792
62,896417792
63,896417792
64,896417792
65,896417792
66,896417792
67,896417792
68,896417792
69,896417792
70,896417792
71,896417792
72,896417792
73,896417792
74,896417792
75,896417792
76,858132480
77,861380608
78,861380608
79,861380608
80,861380608
81,861380608
82,861380608
83,861380608
84,861380608
85,861380608
86,861380608
87,861380608
88,861380608
89,861380608
90,861380608
91,861380608
92,861380608
93,899665920
94,899665920
95,861380608
96,861380608
97,861380608
98,861380608
99,861380608
100,861380608
101,861380608
102,861380608
103,861380608
104,861380608
105,861380608
106,861380608
107,861380608
108,861380608
109,861380608
110,861380608
111,861380608
112,899661824
113,899661824
114,899661824
115,899661824
116,899661824
117,899661824
118,899661824
119,899661824
120,899661824
121,899661824
122,899661824
123,899661824
124,899661824
125,899661824
126,899661824
127,899661824
128,899661824
129,899661824
130,899661824
131,899661824
132,863477760
133,861380608
134,861380608
135,861380608
136,861380608
137,861380608
138,861380608
139,861380608
140,861380608
141,861380608
142,861380608
143,861380608
144,861380608
145,861380608
146,861380608
147,861380608
148,861380608
149,899665920
150,899665920
151,899665920
152,899665920
153,1206980608
154,1206980608
155,1206980608
156,1206980608
157,823037952
158,823037952
159,823037952
160,823037952
161,823037952
162,823037952
163,823037952
164,823037952
165,823037952
166,823037952
167,823037952
168,823037952
169,823037952
170,823037952
171,823037952
172,823037952
173,823037952
174,823037952
175,823037952
176,823037952
177,823037952
178,823037952
179,823037952
180,823037952
181,823037952
182,823037952
