timestamp,memory_usage_bytes
0,913129472
1,951156736
2,950935552
3,950935552
4,950935552
5,991592448
6,1027317760
7,1018224640
8,1018232832
9,1018232832
10,1041051648
11,1035010048
12,1018232832
13,1018232832
14,1018232832
15,1041055744
16,1035010048
17,1018232832
18,1018232832
19,1043152896
20,1035010048
21,1018232832
22,1018232832
23,1041051648
24,1018232832
25,1018232832
26,1018232832
27,1043152896
28,1038958592
29,1018232832
30,1018232832
31,1018232832
32,1043152896
33,1035010048
34,1018232832
35,1018232832
36,1043148800
37,1035010048
38,1018232832
39,1018232832
40,1018232832
41,1018232832
42,1041055744
43,1035010048
44,1018232832
45,1018232832
46,1041051648
47,1018232832
48,1018232832
49,1018236928
50,1043152896
51,1035014144
52,1018236928
53,1018236928
54,1043156992
55,1041063936
56,1018241024
57,1018241024
58,1018241024
59,1043156992
60,1037115392
61,1018241024
62,1018241024
63,1018241024
64,1043161088
65,1037885440
66,1018241024
67,1018241024
68,1018241024
69,1043156992
70,1037348864
71,1018245120
72,1018245120
73,1018245120
74,1018245120
75,1035022336
76,1018245120
77,1018245120
78,1018245120
79,1043161088
80,1035022336
81,1018245120
82,1018245120
83,1043161088
84,1040252928
85,1018245120
86,1018245120
87,1018245120
88,1018245120
89,1041068032
90,1018253312
91,1035030528
92,1018253312
93,1018253312
94,1043169280
95,1037897728
96,1018253312
97,1018253312
98,1018253312
99,1043173376
100,1037897728
101,1018253312
102,1018253312
103,1043169280
104,1039724544
105,1018253312
106,1018253312
107,1018253312
108,1043173376
109,1041076224
110,1018261504
111,1018261504
112,1018261504
113,1043177472
114,1040539648
115,1018261504
116,1018261504
117,1018261504
118,1018261504
119,1041084416
120,1018261504
121,1018261504
122,1018261504
123,1018261504
124,1059987456
125,1037135872
126,1018261504
127,1018261504
128,1018261504
129,1043181568
130,1035280384
131,1018269696
132,1018269696
133,1018269696
134,1043185664
135,1037144064
136,1018269696
137,1018269696
138,1018269696
139,1038995456
140,1018269696
141,1018269696
142,1018269696
143,1043189760
144,1038995456
145,1018269696
146,1018269696
147,1018269696
148,1043185664
149,1053925376
150,1018273792
151,1018273792
152,1018277888
153,1043197952
154,1041100800
155,1035055104
156,1018277888
157,1018277888
158,1018277888
159,1041096704
160,1035055104
161,1018277888
162,1018277888
163,1043197952
164,1041100800
165,1018277888
166,1018277888
167,1018277888
168,1018277888
169,1041096704
170,1018277888
171,1018277888
172,1018277888
173,1018277888
174,1043197952
175,1037651968
176,1018277888
177,1018277888
178,1018277888
179,1043197952
180,1037152256
181,1018277888
182,1018277888
183,1018277888
184,1043193856
185,1041100800
186,1018277888
187,1018277888
188,1018277888
189,1043197952
190,1037152256
191,1018277888
192,1018277888
193,1043193856
194,1037381632
195,1018277888
196,1018277888
197,1018277888
198,1043197952
199,1039003648
200,1018277888
201,1018277888
202,1018277888
203,1059463168
204,1018277888
205,1018277888
206,1018277888
207,1018277888
208,1056813056
209,1056813056
210,1066536960
211,1077014528
212,1088536576
213,1136668672
214,1136668672
215,1136848896
216,1136848896
217,1161764864
218,1136848896
219,1136848896
220,1136848896
221,1161764864
222,1155723264
223,1136848896
224,1136848896
225,1161764864
226,1136848896
227,1136848896
228,1136848896
229,1159671808
230,1136848896
231,1136848896
232,1136848896
233,1161764864
234,1136848896
235,1136848896
236,1136848896
237,1161764864
238,1155952640
239,1136848896
240,1136848896
241,1136848896
242,1159667712
243,1136848896
244,1136848896
245,1136848896
246,1161764864
247,1155723264
248,1136848896
249,1136848896
250,1161764864
251,1158320128
252,1136848896
253,1136848896
254,1136848896
255,1161768960
256,1153626112
257,1136848896
258,1136848896
259,1161764864
260,1136848896
261,1136848896
262,1136848896
263,1161764864
264,1156222976
